start,end,name,index
26.25,27.29,a_walk,4
27.33,28.92,t_turn,19
28.975,32.455,p_stand,10
32.5,34.25,t_turn,19
34.305,36.435,a_walk,4
36.49,37.12,p_stand,10
37.145,38.935,a_jump,2
39.0,39.95,t_turn,19
39.975,42.005,a_walk,4
42.045,47.035,p_stand,10
47.07,50.07,t_turn,19
50.125,51.195,t_stand_sit,17
51.23,59.53,p_sit,8
59.59,60.71,t_sit_stand,15
60.76,62.44,t_turn,19
62.48,63.25,a_walk,4
63.275,64.005,t_bend,11
64.02,64.74,p_bent,5
64.78,65.73,t_straighten,18
65.765,66.975,p_stand,10
67.03,68.47,t_bend,11
68.53,70.46,p_bent,5
70.525,71.875,t_straighten,18
71.93,74.22,p_stand,10
74.265,75.775,t_stand_kneel,16
75.82,77.92,p_kneel,6
77.95,79.37,t_kneel_stand,12
79.45,81.33,p_stand,10
81.36,83.835,t_stand_sit,17
83.835,85.465,p_sit,8
85.52,87.19,t_sit_lie,14
87.265,92.255,p_lie,7
92.32,93.825,t_turn,19
93.825,98.085,p_lie,7
98.085,99.875,t_turn,19
99.91,103.93,p_lie,7
103.95,106.66,t_lie_sit,13
106.705,109.825,p_sit,8
109.875,111.665,t_sit_stand,15
111.72,116.92,p_stand,10
116.96,118.16,t_bend,11
118.19,120.51,p_bent,5
120.53,121.92,t_straighten,18
121.945,124.225,p_stand,10
124.235,126.005,t_stand_kneel,16
126.03,128.65,p_kneel,6
128.65,130.2,t_kneel_stand,12
130.245,132.725,p_stand,10
132.735,134.895,t_stand_sit,17
134.915,137.515,p_sit,8
137.535,139.555,t_sit_lie,14
139.595,143.335,p_lie,7
143.355,144.985,t_turn,19
145.02,149.29,p_lie,7
149.345,151.415,t_turn,19
151.44,155.13,p_lie,7
155.155,158.155,t_lie_sit,13
158.205,161.455,p_sit,8
161.47,163.08,t_sit_stand,15
163.105,166.285,p_stand,10
166.305,167.405,t_bend,11
167.435,170.445,p_bent,5
170.47,171.81,t_straighten,18
171.86,175.135,p_stand,10
175.15,176.8,t_stand_kneel,16
176.85,179.7,p_kneel,6
179.755,181.215,t_kneel_stand,12
181.245,184.365,p_stand,10
184.385,186.285,t_stand_sit,17
186.335,189.515,p_sit,8
189.565,191.805,t_sit_lie,14
191.845,195.875,p_lie,7
195.91,197.51,t_turn,19
197.55,202.94,p_lie,7
202.985,205.105,t_turn,19
205.165,209.165,p_lie,7
209.185,211.745,t_lie_sit,13
211.805,215.965,p_sit,8
216.015,217.485,t_sit_stand,15
217.51,220.62,p_stand,10
220.655,222.095,t_bend,11
222.125,225.015,p_bent,5
225.02,226.29,t_straighten,18
226.305,229.335,p_stand,10
229.36,230.72,t_stand_kneel,16
230.74,233.76,p_kneel,6
233.78,235.32,t_kneel_stand,12
235.36,238.41,p_stand,10
238.465,240.655,t_stand_sit,17
240.7,243.2,p_sit,8
243.26,245.5,t_sit_lie,14
245.55,248.9,p_lie,7
248.955,250.735,t_turn,19
250.785,255.405,p_lie,7
255.465,257.675,t_turn,19
257.72,261.99,p_lie,7
262.015,264.915,t_lie_sit,13
264.955,268.205,p_sit,8
268.24,269.68,t_sit_stand,15
269.715,272.665,p_stand,10
272.73,274.03,t_bend,11
274.05,277.03,p_bent,5
277.06,278.4,t_straighten,18
278.42,281.06,p_stand,10
281.12,282.63,t_stand_kneel,16
282.685,285.765,p_kneel,6
285.815,287.485,t_kneel_stand,12
287.49,290.25,p_stand,10
290.32,292.76,t_stand_sit,17
292.81,295.71,p_sit,8
295.76,298.29,t_sit_lie,14
298.365,304.255,p_lie,7
304.26,305.94,t_turn,19
306.0,311.08,p_lie,7
311.1,312.99,t_turn,19
313.005,318.205,p_lie,7
318.255,320.755,t_lie_sit,13
320.805,324.705,p_sit,8
324.765,326.315,t_sit_stand,15
326.375,329.205,p_stand,10
329.22,333.69,a_walk,4
333.735,336.005,p_stand,10
336.025,337.805,t_turn,19
337.845,338.515,p_stand,10
338.55,339.41,t_turn,19
339.47,342.54,a_walk,4
342.565,343.185,p_stand,10
343.215,345.445,a_descend,1
345.48,347.91,a_walk,4
347.94,349.03,t_turn,19
349.085,354.475,p_stand,10
354.53,355.92,t_turn,19
355.935,357.985,p_stand,10
358.04,359.14,t_turn,19
359.17,360.06,a_walk,4
360.075,360.505,p_stand,10
360.51,361.4,t_bend,11
361.485,362.625,p_bent,5
362.685,363.985,t_straighten,18
364.015,365.315,p_stand,10
365.335,365.98,t_turn,19
365.98,367.79,a_walk,4
367.86,388.425,p_stand,10
388.47,390.9,t_turn,19
390.955,391.595,p_stand,10
391.635,392.635,t_turn,19
392.685,401.115,p_stand,10
401.19,401.96,t_turn,19
402.005,402.845,p_stand,10
402.885,403.935,t_turn,19
403.965,413.275,p_stand,10
413.275,414.535,t_turn,19
414.585,418.135,p_stand,10
418.18,419.05,t_turn,19
419.095,420.545,a_walk,4
420.56,425.78,p_stand,10
425.83,426.85,t_turn,19
426.895,428.315,a_walk,4
428.34,442.86,p_stand,10
442.92,444.49,t_turn,19
444.535,445.225,t_bend,11
445.27,446.36,p_bent,5
446.405,446.915,t_straighten,18
446.97,447.94,a_walk,4
448.012,459.722,p_stand,10
459.767,460.847,t_turn,19
460.877,462.387,a_walk,4
462.427,465.747,p_stand,10
465.772,466.522,t_turn,19
466.567,468.217,a_walk,4
468.242,469.942,p_stand,10
469.982,471.032,t_turn,19
471.102,476.922,p_stand,10
476.962,478.142,t_turn,19
478.167,479.257,p_stand,10
479.272,480.022,t_turn,19
480.057,482.087,p_stand,10
482.102,482.902,t_turn,19
482.942,483.532,p_stand,10
483.577,484.537,t_turn,19
484.59,539.85,p_stand,10
539.895,540.655,t_turn,19
540.705,541.375,p_stand,10
541.42,541.635,p_stand,10
541.635,542.395,t_turn,19
542.445,543.065,p_stand,10
543.085,544.245,t_turn,19
544.265,547.195,a_walk,4
547.22,547.88,t_turn,19
547.935,548.795,p_stand,10
548.825,549.395,t_turn,19
549.44,550.78,a_ascend,0
550.81,554.02,a_walk,4
554.075,555.455,p_stand,10
555.455,556.625,a_walk,4
556.665,557.875,t_turn,19
557.89,558.52,a_walk,4
558.555,559.16,t_bend,11
559.16,559.94,p_bent,5
559.97,560.61,t_straighten,18
560.66,561.81,a_walk,4
561.815,563.995,p_stand,10
564.05,564.88,t_turn,19
564.945,566.685,a_walk,4
566.735,567.355,t_turn,19
567.375,569.875,t_stand_sit,17
569.9,680.222,p_sit,8
680.23,681.17,t_turn,19
681.19,682.7,p_sit,8
682.735,683.865,t_turn,19
683.9,685.41,p_stand,10
685.465,686.605,t_bend,11
686.625,686.825,p_bent,5
686.845,687.755,t_straighten,18
687.78,721.34,p_sit,8
721.41,722.66,t_bend,11
722.695,723.115,p_bent,5
723.145,723.995,t_straighten,18
724.02,766.6,p_sit,8
766.64,767.73,t_bend,11
767.745,769.375,p_bent,5
769.4,770.51,t_straighten,18
770.54,786.535,p_sit,8
786.56,788.09,t_bend,11
788.15,810.865,p_bent,5
810.87,812.1,t_straighten,18
812.15,813.19,p_sit,8
813.23,815.11,t_sit_stand,15
815.13,816.25,t_turn,19
816.31,817.9,a_walk,4
817.95,820.05,p_stand,10
820.09,820.59,t_turn,19
820.68,821.18,t_bend,11
821.23,821.64,p_bent,5
821.675,821.975,t_straighten,18
822.005,822.765,t_straighten,18
822.815,823.295,a_walk,4
823.325,824.205,p_stand,10
824.25,825.8,a_walk,4
825.835,826.885,t_turn,19
826.915,827.895,p_stand,10
827.945,828.685,t_turn,19
828.715,831.935,a_walk,4
832.005,832.935,p_stand,10
832.98,834.75,a_descend,1
834.785,836.885,a_walk,4
836.895,838.025,p_stand,10
838.03,839.72,t_turn,19
839.78,876.13,p_stand,10
876.13,877.94,t_turn,19
877.985,881.595,p_stand,10
881.66,882.94,t_turn,19
883.01,884.38,a_walk,4
884.435,886.945,p_stand,10
887.98,893.87,p_squat,9
894.835,895.365,p_stand,10
895.415,897.415,t_turn,19
897.455,898.725,a_walk,4
898.75,899.58,p_stand,10
899.595,900.915,a_ascend,0
900.925,903.525,a_walk,4
903.545,910.235,a_ascend,0
910.25,912.48,a_walk,4
912.53,912.82,p_stand,10
912.875,913.845,a_walk,4
913.875,915.455,t_turn,19
915.51,917.65,p_stand,10
917.69,918.64,t_turn,19
918.695,921.875,a_walk,4
921.925,928.855,p_stand,10
928.91,930.04,t_turn,19
930.065,932.775,a_walk,4
932.81,935.17,p_stand,10
935.17,936.37,t_bend,11
936.4,938.52,p_bent,5
938.54,939.7,t_straighten,18
939.73,942.08,p_stand,10
942.125,944.045,t_stand_kneel,16
944.075,946.435,p_kneel,6
946.485,947.865,t_kneel_stand,12
947.925,949.925,p_stand,10
949.965,951.995,t_stand_sit,17
952.05,954.96,p_sit,8
955.005,956.975,t_sit_lie,14
957.0,960.76,p_lie,7
960.8,962.34,t_turn,19
962.35,966.37,p_lie,7
966.39,967.91,t_turn,19
967.96,972.61,p_lie,7
972.635,975.795,t_lie_sit,13
975.835,979.035,p_sit,8
979.045,980.765,t_sit_stand,15
980.82,984.15,p_stand,10
984.175,985.555,t_bend,11
985.605,988.465,p_bent,5
988.515,989.695,t_straighten,18
989.745,992.855,p_stand,10
992.91,994.52,t_stand_kneel,16
994.545,997.385,p_kneel,6
997.425,999.195,t_kneel_stand,12
999.24,1001.73,p_stand,10
1001.785,1003.645,t_stand_sit,17
1003.675,1006.785,p_sit,8
1006.83,1008.67,t_sit_lie,14
1008.72,1013.14,p_lie,7
1013.17,1015.0,t_turn,19
1015.045,1020.245,p_lie,7
1020.285,1021.745,t_turn,19
1021.795,1026.645,p_lie,7
1026.69,1030.35,t_lie_sit,13
1030.4,1033.16,p_sit,8
1033.21,1034.54,t_sit_stand,15
1034.575,1037.245,p_stand,10
1037.26,1038.64,t_bend,11
1038.67,1041.81,p_bent,5
1041.87,1043.15,t_straighten,18
1043.225,1046.615,p_stand,10
1046.65,1048.39,t_stand_kneel,16
1048.43,1051.94,p_kneel,6
1051.965,1053.615,t_kneel_stand,12
1053.64,1056.52,p_stand,10
1056.57,1057.95,t_stand_sit,17
1057.95,1061.01,p_sit,8
1061.04,1062.74,t_sit_lie,14
1062.76,1067.54,p_lie,7
1067.58,1069.08,t_turn,19
1069.13,1073.51,p_lie,7
1073.58,1074.79,t_turn,19
1074.825,1078.755,p_lie,7
1078.79,1082.35,t_lie_sit,13
1082.4,1086.31,p_sit,8
1086.355,1087.945,t_sit_stand,15
1087.98,1092.58,p_stand,10
1092.62,1093.59,t_bend,11
1093.615,1097.575,p_bent,5
1097.615,1099.065,t_straighten,18
1099.08,1102.04,p_stand,10
1102.07,1103.96,t_stand_kneel,16
1104.005,1107.995,p_kneel,6
1108.03,1109.66,t_kneel_stand,12
1109.705,1112.935,p_stand,10
1112.97,1114.67,t_stand_sit,17
1114.7,1117.59,p_sit,8
1117.615,1120.025,t_sit_lie,14
1120.07,1124.8,p_lie,7
1124.855,1126.865,t_turn,19
1126.92,1131.82,p_lie,7
1131.82,1133.45,t_turn,19
1133.495,1139.345,p_lie,7
1139.37,1142.21,t_lie_sit,13
1142.22,1145.24,p_sit,8
1145.27,1147.21,t_sit_stand,15
1147.245,1150.555,p_stand,10
1150.59,1152.2,t_bend,11
1152.265,1155.985,p_bent,5
1155.995,1157.385,t_straighten,18
1157.42,1160.85,p_stand,10
1160.875,1162.48,t_stand_kneel,16
1162.48,1165.92,p_kneel,6
1165.94,1167.6,t_kneel_stand,12
1167.64,1170.63,p_stand,10
1170.665,1173.315,t_stand_sit,17
1173.37,1177.18,p_sit,8
1177.225,1179.415,t_sit_lie,14
1179.44,1185.3,p_lie,7
1185.32,1186.95,t_turn,19
1186.965,1191.345,p_lie,7
1191.345,1192.765,t_turn,19
1192.805,1197.445,p_lie,7
1197.495,1200.775,t_lie_sit,13
1200.815,1205.395,p_sit,8
1205.425,1206.945,t_sit_stand,15
1207.0,1210.17,p_stand,10
1210.215,1212.555,t_turn,19
1212.625,1213.815,a_walk,4
1213.845,1214.705,t_turn,19
1214.745,1215.345,p_stand,10
1215.39,1216.13,t_turn,19
1216.18,1217.23,a_walk,4
1217.265,1218.275,t_turn,19
1218.345,1219.795,p_stand,10
1219.83,1220.62,t_turn,19
1220.635,1222.655,p_stand,10
1222.725,1223.665,a_walk,4
1223.705,1224.555,t_turn,19
1224.58,1226.57,p_stand,10
1226.595,1227.175,t_turn,19
1227.18,1228.14,p_stand,10
1228.18,1228.8,t_turn,19
1228.84,1229.75,a_walk,4
1229.75,1230.46,t_turn,19
1230.475,1231.755,t_stand_sit,17
1231.78,1245.265,p_sit,8
1245.342,1246.622,t_sit_stand,15
1246.662,1247.992,t_turn,19
1248.027,1248.617,p_stand,10
1248.638,1249.688,t_turn,19
1249.723,1250.833,a_walk,4
1250.87,1265.36,p_stand,10
1265.375,1266.665,a_walk,4
1266.69,1270.83,p_stand,10
1270.85,1271.71,t_turn,19
1271.735,1273.705,p_stand,10
1273.72,1275.1,a_walk,4
1275.145,1276.375,t_turn,19
1276.39,1277.94,p_stand,10
1277.965,1278.935,t_turn,19
1278.94,1281.08,a_walk,4
1281.12,1283.97,p_stand,10
1284.025,1284.925,a_walk,4
1284.965,1285.345,p_stand,10
1285.365,1288.315,t_turn,19
1288.315,1289.825,p_stand,10
1289.86,1290.69,t_turn,19
1290.715,1294.685,a_walk,4
1294.725,1300.875,p_stand,10
1300.92,1302.16,t_turn,19
1302.22,1306.43,a_walk,4
1306.47,1311.04,p_stand,10
1311.065,1312.09,a_walk,4
1312.09,1313.11,t_turn,19
1313.145,1313.495,p_stand,10
1313.53,1314.27,t_turn,19
1314.31,1316.02,a_walk,4
1316.055,1318.655,a_descend,1
1318.685,1320.145,a_walk,4
1320.195,1322.145,t_turn,19
1322.185,1324.825,p_stand,10
1324.865,1325.945,t_turn,19
1325.985,1327.515,a_walk,4
1327.55,1328.59,t_bend,11
1328.62,1340.11,p_bent,5
1340.155,1342.175,t_straighten,18
1342.22,1351.075,p_stand,10
1351.137,1352.977,t_bend,11
1352.997,1354.207,p_bent,5
1354.282,1355.552,t_straighten,18
1355.607,1357.147,a_walk,4
1357.167,1365.437,p_stand,10
1365.502,1366.262,t_turn,19
1366.337,1367.617,a_walk,4
1367.652,1370.942,p_stand,10
1371.027,1371.707,t_turn,19
1371.737,1373.477,a_walk,4
1373.5,1417.082,p_stand,10
1417.11,1418.31,t_bend,11
1418.36,1443.01,p_bent,5
1443.01,1443.66,t_straighten,18
1443.715,1444.405,t_turn,19
1444.44,1446.12,a_walk,4
1446.145,1453.085,p_stand,10
1453.125,1454.95,a_walk,4
1454.95,1458.47,a_descend,1
1458.52,1459.805,a_walk,4
1459.805,1460.575,p_stand,10
1460.61,1461.83,a_walk,4
1461.89,1463.62,t_turn,19
1463.66,1465.88,p_stand,10
1465.915,1467.325,t_turn,19
1467.35,1469.32,a_walk,4
1469.355,1470.095,t_bend,11
1470.125,1471.335,t_stand_sit,17
1471.375,1485.145,p_sit,8
1485.19,1486.54,t_sit_stand,15
1486.585,1488.335,a_walk,4
1488.37,1489.165,p_stand,10
1489.165,1490.615,a_jump,2
1490.67,1492.15,t_turn,19
1492.2,1494.32,a_walk,4
1494.32,1496.28,p_stand,10
1496.29,1496.99,a_walk,4
